CodigoSucursal,CodigoFuerza,CodigoModoAtencion,CodigoRuta,CodigoCliente,FechaDesde,FechaHasta
1,1,PRE,89,13053,2001/01/01,31/12/8999
1,1,PRE,113,13055,2001/01/01,31/12/8999
1,1,PRE,94,13056,2001/01/01,31/12/8999
1,1,PRE,95,13057,2001/01/01,31/12/8999
1,1,PRE,96,13059,2001/01/01,31/12/8999
1,1,PRE,113,13060,2001/01/01,31/12/8999
1,1,PRE,113,13061,2001/01/01,31/12/8999
1,1,PRE,113,13062,2001/01/01,31/12/8999
1,1,PRE,90,13063,2001/01/01,31/12/8999
1,1,PRE,117,13064,2001/01/01,31/12/8999
1,1,PRE,113,13067,2001/01/01,31/12/8999
1,1,PRE,91,13068,2001/01/01,31/12/8999
1,1,PRE,90,13069,2001/01/01,31/12/8999
1,1,PRE,96,13070,2001/01/01,31/12/8999
1,1,PRE,110,13071,2001/01/01,31/12/8999
1,1,PRE,110,13073,2001/01/01,31/12/8999
1,1,PRE,100,13074,2001/01/01,31/12/8999
1,1,PRE,100,13075,2001/01/01,31/12/8999
1,1,PRE,94,13076,2001/01/01,31/12/8999
1,1,PRE,117,13078,2001/01/01,31/12/8999
1,1,PRE,107,13080,2001/01/01,31/12/8999
1,1,PRE,118,13082,2001/01/01,31/12/8999
1,1,PRE,73,13083,2001/01/01,31/12/8999
1,1,PRE,88,13084,2001/01/01,31/12/8999
1,1,PRE,95,13087,2001/01/01,31/12/8999
1,1,PRE,111,13088,2001/01/01,31/12/8999
1,1,PRE,73,13089,2001/01/01,31/12/8999
1,1,PRE,91,13091,2001/01/01,31/12/8999
1,1,PRE,95,13092,2001/01/01,31/12/8999
1,1,PRE,90,13093,2001/01/01,31/12/8999
1,1,PRE,113,13094,2001/01/01,31/12/8999
1,1,PRE,73,13095,2001/01/01,31/12/8999
1,1,PRE,96,13096,2001/01/01,31/12/8999
1,1,PRE,120,13097,2001/01/01,31/12/8999
1,1,PRE,111,13098,2001/01/01,31/12/8999
1,1,PRE,111,13100,2001/01/01,31/12/8999
1,1,PRE,88,13101,2001/01/01,31/12/8999
1,1,PRE,120,13102,2001/01/01,31/12/8999
1,1,PRE,118,13103,2001/01/01,31/12/8999
1,1,PRE,118,13104,2001/01/01,31/12/8999
1,1,PRE,90,13105,2001/01/01,31/12/8999
1,1,PRE,120,13106,2001/01/01,31/12/8999
1,1,PRE,113,13107,2001/01/01,31/12/8999
1,1,PRE,113,13108,2001/01/01,31/12/8999
1,1,PRE,96,13109,2001/01/01,31/12/8999
1,1,PRE,102,13110,2001/01/01,31/12/8999
1,1,PRE,110,13111,2001/01/01,31/12/8999
1,1,PRE,95,13113,2001/01/01,31/12/8999
1,1,PRE,118,13114,2001/01/01,31/12/8999
1,1,PRE,111,13118,2001/01/01,31/12/8999
1,1,PRE,95,13119,2001/01/01,31/12/8999
1,1,PRE,95,13121,2001/01/01,31/12/8999
1,1,PRE,90,13123,2001/01/01,31/12/8999
1,1,PRE,87,13124,2001/01/01,31/12/8999
1,1,PRE,90,13126,2001/01/01,31/12/8999
1,1,PRE,120,13127,2001/01/01,31/12/8999
1,1,PRE,73,13128,2001/01/01,31/12/8999
1,1,PRE,95,13130,2001/01/01,31/12/8999
1,1,PRE,28,13132,2001/01/01,31/12/8999
1,1,PRE,111,13133,2001/01/01,31/12/8999
1,1,PRE,95,13134,2001/01/01,31/12/8999
1,1,PRE,113,13135,2001/01/01,31/12/8999
1,1,PRE,28,13136,2001/01/01,31/12/8999
1,1,PRE,100,13137,2001/01/01,31/12/8999
1,1,PRE,91,13139,2001/01/01,31/12/8999
1,1,PRE,87,13140,2001/01/01,31/12/8999
1,1,PRE,102,13141,2001/01/01,31/12/8999
1,1,PRE,73,13143,2001/01/01,31/12/8999
1,1,PRE,90,13145,2001/01/01,31/12/8999
1,1,PRE,87,13147,2001/01/01,31/12/8999
1,1,PRE,43,13148,2001/01/01,31/12/8999
1,1,PRE,43,13149,2001/01/01,31/12/8999
1,1,PRE,28,13150,2001/01/01,31/12/8999
1,1,PRE,90,13153,2001/01/01,31/12/8999
1,1,PRE,102,13154,2001/01/01,31/12/8999
1,1,PRE,90,13155,2001/01/01,31/12/8999
1,1,PRE,100,13157,2001/01/01,31/12/8999
1,1,PRE,107,13158,2001/01/01,31/12/8999
1,1,PRE,107,13159,2001/01/01,31/12/8999
1,1,PRE,117,13160,2001/01/01,31/12/8999
1,1,PRE,113,13161,2001/01/01,31/12/8999
1,1,PRE,96,13165,2001/01/01,31/12/8999
1,1,PRE,28,13166,2001/01/01,31/12/8999
1,1,PRE,90,13167,2001/01/01,31/12/8999
1,1,PRE,110,13168,2001/01/01,31/12/8999
1,1,PRE,113,13170,2001/01/01,31/12/8999
1,1,PRE,28,13171,2001/01/01,31/12/8999
1,1,PRE,118,13173,2001/01/01,31/12/8999
1,1,PRE,73,13174,2001/01/01,31/12/8999
1,1,PRE,120,13175,2001/01/01,31/12/8999
1,1,PRE,87,13176,2001/01/01,31/12/8999
1,1,PRE,113,13177,2001/01/01,31/12/8999
1,1,PRE,95,13178,2001/01/01,31/12/8999
1,1,PRE,87,13179,2001/01/01,31/12/8999
1,1,PRE,120,13180,2001/01/01,31/12/8999
1,1,PRE,119,13181,2001/01/01,31/12/8999
1,1,PRE,88,13182,2001/01/01,31/12/8999
1,1,PRE,120,13186,2001/01/01,31/12/8999
1,1,PRE,94,13187,2001/01/01,31/12/8999
1,1,PRE,111,13188,2001/01/01,31/12/8999
1,1,PRE,87,13189,2001/01/01,31/12/8999
1,1,PRE,94,13190,2001/01/01,31/12/8999
1,1,PRE,94,13191,2001/01/01,31/12/8999
1,1,PRE,88,13192,2001/01/01,31/12/8999
1,1,PRE,119,13193,2001/01/01,31/12/8999
1,1,PRE,90,13194,2001/01/01,31/12/8999
1,1,PRE,90,13195,2001/01/01,31/12/8999
1,1,PRE,96,13196,2001/01/01,31/12/8999
1,1,PRE,91,13197,2001/01/01,31/12/8999
1,1,PRE,91,13198,2001/01/01,31/12/8999
1,1,PRE,111,13199,2001/01/01,31/12/8999
1,1,PRE,100,13200,2001/01/01,31/12/8999
1,1,PRE,95,13201,2001/01/01,31/12/8999
1,1,PRE,111,13202,2001/01/01,31/12/8999
1,1,PRE,118,13203,2001/01/01,31/12/8999
1,1,PRE,87,13204,2001/01/01,31/12/8999
1,1,PRE,96,13205,2001/01/01,31/12/8999
1,1,PRE,118,13206,2001/01/01,31/12/8999
1,1,PRE,119,13208,2001/01/01,31/12/8999
1,1,PRE,100,13209,2001/01/01,31/12/8999
1,1,PRE,119,13210,2001/01/01,31/12/8999
1,1,PRE,120,13211,2001/01/01,31/12/8999
1,1,PRE,95,13212,2001/01/01,31/12/8999
1,1,PRE,100,13213,2001/01/01,31/12/8999
1,1,PRE,100,13214,2001/01/01,31/12/8999
1,1,PRE,90,13215,2001/01/01,31/12/8999
1,1,PRE,111,13218,2001/01/01,31/12/8999
1,1,PRE,96,13219,2001/01/01,31/12/8999
1,1,PRE,111,13220,2001/01/01,31/12/8999
1,1,PRE,113,13221,2001/01/01,31/12/8999
1,1,PRE,87,13222,2001/01/01,31/12/8999
1,1,PRE,105,13223,2001/01/01,31/12/8999
1,1,PRE,110,13224,2001/01/01,31/12/8999
1,1,PRE,88,13225,2001/01/01,31/12/8999
1,1,PRE,118,13226,2001/01/01,31/12/8999
1,1,PRE,117,13231,2001/01/01,31/12/8999
1,1,PRE,95,13232,2001/01/01,31/12/8999
1,1,PRE,73,13233,2001/01/01,31/12/8999
1,1,PRE,120,13234,2001/01/01,31/12/8999
1,1,PRE,102,13235,2001/01/01,31/12/8999
1,1,PRE,102,13236,2001/01/01,31/12/8999
1,1,PRE,91,13237,2001/01/01,31/12/8999
1,1,PRE,96,13238,2001/01/01,31/12/8999
1,1,PRE,111,13239,2001/01/01,31/12/8999
1,1,PRE,91,13241,2001/01/01,31/12/8999
1,1,PRE,118,13242,2001/01/01,31/12/8999
1,1,PRE,87,13243,2001/01/01,31/12/8999
1,1,PRE,111,13244,2001/01/01,31/12/8999
1,1,PRE,111,13246,2001/01/01,31/12/8999
1,1,PRE,111,13247,2001/01/01,31/12/8999
1,1,PRE,111,13249,2001/01/01,31/12/8999
1,1,PRE,118,13251,2001/01/01,31/12/8999
1,1,PRE,113,13252,2001/01/01,31/12/8999
1,1,PRE,119,13253,2001/01/01,31/12/8999
1,1,PRE,107,13256,2001/01/01,31/12/8999
1,1,PRE,88,13258,2001/01/01,31/12/8999
1,1,PRE,111,13260,2001/01/01,31/12/8999
1,1,PRE,28,13261,2001/01/01,31/12/8999
1,1,PRE,96,13263,2001/01/01,31/12/8999
1,1,PRE,124,13272,2001/01/01,31/12/8999
1,1,PRE,124,13294,2001/01/01,31/12/8999
1,1,PRE,124,13296,2001/01/01,31/12/8999
1,1,PRE,123,13298,2001/01/01,31/12/8999
1,1,PRE,122,13306,2001/01/01,31/12/8999
1,1,PRE,123,13308,2001/01/01,31/12/8999
1,1,PRE,124,13312,2001/01/01,31/12/8999
1,1,PRE,124,13320,2001/01/01,31/12/8999
1,1,PRE,124,13324,2001/01/01,31/12/8999
1,1,PRE,122,13328,2001/01/01,31/12/8999
1,1,PRE,124,13330,2001/01/01,31/12/8999
1,1,PRE,124,13332,2001/01/01,31/12/8999
1,1,PRE,122,13336,2001/01/01,31/12/8999
1,1,PRE,123,13338,2001/01/01,31/12/8999
1,1,PRE,124,13340,2001/01/01,31/12/8999
1,1,PRE,124,13354,2001/01/01,31/12/8999
1,1,PRE,126,13362,2001/01/01,31/12/8999
1,1,PRE,113,13372,2001/01/01,31/12/8999
1,1,PRE,123,13386,2001/01/01,31/12/8999
1,1,PRE,124,13394,2001/01/01,31/12/8999
1,1,PRE,126,13398,2001/01/01,31/12/8999
1,1,PRE,124,13404,2001/01/01,31/12/8999
1,1,PRE,122,13418,2001/01/01,31/12/8999
1,1,PRE,123,13426,2001/01/01,31/12/8999
1,1,PRE,124,13434,2001/01/01,31/12/8999
1,1,PRE,124,13440,2001/01/01,31/12/8999
1,1,PRE,124,13442,2001/01/01,31/12/8999
1,1,PRE,124,13444,2001/01/01,31/12/8999
1,1,PRE,124,13450,2001/01/01,31/12/8999
1,1,PRE,124,13456,2001/01/01,31/12/8999
1,1,PRE,123,13464,2001/01/01,31/12/8999
1,1,PRE,123,13470,2001/01/01,31/12/8999
1,1,PRE,123,13474,2001/01/01,31/12/8999
1,1,PRE,124,13484,2001/01/01,31/12/8999
1,1,PRE,126,13496,2001/01/01,31/12/8999
1,1,PRE,111,13522,2001/01/01,31/12/8999
1,1,PRE,123,13534,2001/01/01,31/12/8999
1,1,PRE,124,13536,2001/01/01,31/12/8999
1,1,PRE,122,13540,2001/01/01,31/12/8999
1,1,PRE,126,13570,2001/01/01,31/12/8999
1,1,PRE,113,13576,2001/01/01,31/12/8999
1,1,PRE,123,13580,2001/01/01,31/12/8999
1,1,PRE,122,13588,2001/01/01,31/12/8999
1,1,PRE,113,13590,2001/01/01,31/12/8999
1,1,PRE,123,13604,2001/01/01,31/12/8999
1,1,PRE,124,13610,2001/01/01,31/12/8999
1,1,PRE,124,13622,2001/01/01,31/12/8999
1,1,PRE,124,13632,2001/01/01,31/12/8999
1,1,PRE,119,13638,2001/01/01,31/12/8999
1,1,PRE,43,13639,2001/01/01,31/12/8999
1,1,PRE,43,13640,2001/01/01,31/12/8999
1,1,PRE,43,13641,2001/01/01,31/12/8999
1,1,PRE,43,13642,2001/01/01,31/12/8999
1,1,PRE,43,13643,2001/01/01,31/12/8999
1,1,PRE,43,13644,2001/01/01,31/12/8999
1,1,PRE,43,13645,2001/01/01,31/12/8999
1,1,PRE,43,13646,2001/01/01,31/12/8999
1,1,PRE,119,13647,2001/01/01,31/12/8999
1,1,PRE,90,13648,2001/01/01,31/12/8999
1,1,PRE,111,13649,2001/01/01,31/12/8999
1,1,PRE,107,13652,2001/01/01,31/12/8999
1,1,PRE,126,13658,2001/01/01,31/12/8999
1,1,PRE,123,13662,2001/01/01,31/12/8999
1,1,PRE,126,13664,2001/01/01,31/12/8999
1,1,PRE,126,13674,2001/01/01,31/12/8999
1,1,PRE,122,13682,2001/01/01,31/12/8999
1,1,PRE,124,13694,2001/01/01,31/12/8999
1,1,PRE,124,13696,2001/01/01,31/12/8999
1,1,PRE,126,13698,2001/01/01,31/12/8999
1,1,PRE,124,13700,2001/01/01,31/12/8999
1,1,PRE,124,13702,2001/01/01,31/12/8999
1,1,PRE,126,13704,2001/01/01,31/12/8999
1,1,PRE,126,13708,2001/01/01,31/12/8999
1,1,PRE,124,13712,2001/01/01,31/12/8999
1,1,PRE,123,13720,2001/01/01,31/12/8999
1,1,PRE,126,13724,2001/01/01,31/12/8999
1,1,PRE,124,13728,2001/01/01,31/12/8999
1,1,PRE,123,13730,2001/01/01,31/12/8999
1,1,PRE,123,13742,2001/01/01,31/12/8999
1,1,PRE,122,13746,2001/01/01,31/12/8999
1,1,PRE,126,13750,2001/01/01,31/12/8999
1,1,PRE,123,13756,2001/01/01,31/12/8999
1,1,PRE,124,13758,2001/01/01,31/12/8999
1,1,PRE,126,13760,2001/01/01,31/12/8999
1,1,PRE,123,13762,2001/01/01,31/12/8999
1,1,PRE,122,13764,2001/01/01,31/12/8999
1,1,PRE,126,13766,2001/01/01,31/12/8999
1,1,PRE,122,13768,2001/01/01,31/12/8999
1,1,PRE,113,13772,2001/01/01,31/12/8999
1,1,PRE,123,13774,2001/01/01,31/12/8999
1,1,PRE,124,13780,2001/01/01,31/12/8999
1,1,PRE,123,13782,2001/01/01,31/12/8999
1,1,PRE,123,13790,2001/01/01,31/12/8999
1,1,PRE,123,13792,2001/01/01,31/12/8999
1,1,PRE,122,13798,2001/01/01,31/12/8999
1,1,PRE,126,13800,2001/01/01,31/12/8999
1,1,PRE,123,13802,2001/01/01,31/12/8999
1,1,PRE,126,13804,2001/01/01,31/12/8999
1,1,PRE,122,13806,2001/01/01,31/12/8999
1,1,PRE,126,13808,2001/01/01,31/12/8999
1,1,PRE,122,13810,2001/01/01,31/12/8999
1,1,PRE,122,13812,2001/01/01,31/12/8999
1,1,PRE,126,13818,2001/01/01,31/12/8999
1,1,PRE,123,13820,2001/01/01,31/12/8999
1,1,PRE,122,13822,2001/01/01,31/12/8999
1,1,PRE,123,13824,2001/01/01,31/12/8999
1,1,PRE,126,13828,2001/01/01,31/12/8999
1,1,PRE,126,13830,2001/01/01,31/12/8999
1,1,PRE,126,13832,2001/01/01,31/12/8999
1,1,PRE,126,13838,2001/01/01,31/12/8999
1,1,PRE,122,13842,2001/01/01,31/12/8999
1,1,PRE,123,13844,2001/01/01,31/12/8999
1,1,PRE,122,13852,2001/01/01,31/12/8999
1,1,PRE,123,13858,2001/01/01,31/12/8999
1,1,PRE,126,13860,2001/01/01,31/12/8999
1,1,PRE,123,13862,2001/01/01,31/12/8999
1,1,PRE,124,13864,2001/01/01,31/12/8999
1,1,PRE,126,13868,2001/01/01,31/12/8999
1,1,PRE,126,13870,2001/01/01,31/12/8999
1,1,PRE,126,13872,2001/01/01,31/12/8999
1,1,PRE,124,13878,2001/01/01,31/12/8999
1,1,PRE,122,13886,2001/01/01,31/12/8999
1,1,PRE,126,13888,2001/01/01,31/12/8999
1,1,PRE,122,13890,2001/01/01,31/12/8999
1,1,PRE,123,13892,2001/01/01,31/12/8999
1,1,PRE,123,13894,2001/01/01,31/12/8999
1,1,PRE,126,13898,2001/01/01,31/12/8999
1,1,PRE,123,13904,2001/01/01,31/12/8999
1,1,PRE,126,13906,2001/01/01,31/12/8999
1,1,PRE,126,13908,2001/01/01,31/12/8999
1,1,PRE,123,13910,2001/01/01,31/12/8999
1,1,PRE,122,13912,2001/01/01,31/12/8999
1,1,PRE,126,13916,2001/01/01,31/12/8999
1,1,PRE,124,13928,2001/01/01,31/12/8999
1,1,PRE,124,13930,2001/01/01,31/12/8999
1,1,PRE,124,13932,2001/01/01,31/12/8999
1,1,PRE,126,13938,2001/01/01,31/12/8999
1,1,PRE,126,13940,2001/01/01,31/12/8999
1,1,PRE,126,13942,2001/01/01,31/12/8999
1,1,PRE,123,13944,2001/01/01,31/12/8999
1,1,PRE,123,13946,2001/01/01,31/12/8999
1,1,PRE,123,13948,2001/01/01,31/12/8999
1,1,PRE,126,13952,2001/01/01,31/12/8999
1,1,PRE,124,13954,2001/01/01,31/12/8999
1,1,PRE,124,13958,2001/01/01,31/12/8999
1,1,PRE,123,13964,2001/01/01,31/12/8999
1,1,PRE,122,13968,2001/01/01,31/12/8999
1,1,PRE,122,13970,2001/01/01,31/12/8999
1,1,PRE,123,13980,2001/01/01,31/12/8999
1,1,PRE,122,13994,2001/01/01,31/12/8999
1,1,PRE,126,13998,2001/01/01,31/12/8999
1,1,PRE,126,14002,2001/01/01,31/12/8999
1,1,PRE,124,14006,2001/01/01,31/12/8999
1,1,PRE,126,14010,2001/01/01,31/12/8999
1,1,PRE,123,14016,2001/01/01,31/12/8999
1,1,PRE,122,14024,2001/01/01,31/12/8999
1,1,PRE,126,14026,2001/01/01,31/12/8999
1,1,PRE,126,14032,2001/01/01,31/12/8999
1,1,PRE,124,14036,2001/01/01,31/12/8999
1,1,PRE,122,14040,2001/01/01,31/12/8999
1,1,PRE,123,14048,2001/01/01,31/12/8999
1,1,PRE,126,14050,2001/01/01,31/12/8999
1,1,PRE,124,14052,2001/01/01,31/12/8999
1,1,PRE,126,14054,2001/01/01,31/12/8999
1,1,PRE,124,14056,2001/01/01,31/12/8999
1,1,PRE,122,14058,2001/01/01,31/12/8999
1,1,PRE,123,14062,2001/01/01,31/12/8999
1,1,PRE,124,14070,2001/01/01,31/12/8999
1,1,PRE,123,14072,2001/01/01,31/12/8999
1,1,PRE,124,14080,2001/01/01,31/12/8999
1,1,PRE,126,14084,2001/01/01,31/12/8999
1,1,PRE,122,14088,2001/01/01,31/12/8999
1,1,PRE,122,14092,2001/01/01,31/12/8999
1,1,PRE,126,14094,2001/01/01,31/12/8999
1,1,PRE,122,14096,2001/01/01,31/12/8999
1,1,PRE,122,14102,2001/01/01,31/12/8999
1,1,PRE,123,14112,2001/01/01,31/12/8999
1,1,PRE,122,14114,2001/01/01,31/12/8999
1,1,PRE,124,14120,2001/01/01,31/12/8999
1,1,PRE,122,14122,2001/01/01,31/12/8999
1,1,PRE,126,14126,2001/01/01,31/12/8999
1,1,PRE,126,14134,2001/01/01,31/12/8999
1,1,PRE,122,14136,2001/01/01,31/12/8999
1,1,PRE,126,14138,2001/01/01,31/12/8999
1,1,PRE,122,14146,2001/01/01,31/12/8999
1,1,PRE,123,14154,2001/01/01,31/12/8999
1,1,PRE,122,14160,2001/01/01,31/12/8999
1,1,PRE,124,14164,2001/01/01,31/12/8999
1,1,PRE,126,14166,2001/01/01,31/12/8999
1,1,PRE,126,14168,2001/01/01,31/12/8999
1,1,PRE,122,14172,2001/01/01,31/12/8999
1,1,PRE,124,14174,2001/01/01,31/12/8999
1,1,PRE,122,14178,2001/01/01,31/12/8999
1,1,PRE,122,14182,2001/01/01,31/12/8999
1,1,PRE,123,14184,2001/01/01,31/12/8999
1,1,PRE,126,14188,2001/01/01,31/12/8999
1,1,PRE,122,14190,2001/01/01,31/12/8999
1,1,PRE,126,14198,2001/01/01,31/12/8999
1,1,PRE,126,14200,2001/01/01,31/12/8999
1,1,PRE,122,14202,2001/01/01,31/12/8999
1,1,PRE,122,14206,2001/01/01,31/12/8999
1,1,PRE,122,14208,2001/01/01,31/12/8999
1,1,PRE,113,14210,2001/01/01,31/12/8999
1,1,PRE,122,14212,2001/01/01,31/12/8999
1,1,PRE,123,14214,2001/01/01,31/12/8999
1,1,PRE,122,14222,2001/01/01,31/12/8999
1,1,PRE,122,14224,2001/01/01,31/12/8999
1,1,PRE,123,14226,2001/01/01,31/12/8999
1,1,PRE,122,14228,2001/01/01,31/12/8999
1,1,PRE,122,14230,2001/01/01,31/12/8999
1,1,PRE,126,14232,2001/01/01,31/12/8999
1,1,PRE,122,14234,2001/01/01,31/12/8999
1,1,PRE,124,14236,2001/01/01,31/12/8999
1,1,PRE,126,14238,2001/01/01,31/12/8999
1,1,PRE,122,14240,2001/01/01,31/12/8999
1,1,PRE,122,14242,2001/01/01,31/12/8999
1,1,PRE,126,14244,2001/01/01,31/12/8999
1,1,PRE,123,14258,2001/01/01,31/12/8999
1,1,PRE,123,14262,2001/01/01,31/12/8999
1,1,PRE,124,14270,2001/01/01,31/12/8999
1,1,PRE,124,14274,2001/01/01,31/12/8999
1,1,PRE,122,14276,2001/01/01,31/12/8999
1,1,PRE,126,14280,2001/01/01,31/12/8999
1,1,PRE,126,14282,2001/01/01,31/12/8999
1,1,PRE,123,14284,2001/01/01,31/12/8999
1,1,PRE,123,14286,2001/01/01,31/12/8999
1,1,PRE,123,14292,2001/01/01,31/12/8999
1,1,PRE,126,14294,2001/01/01,31/12/8999
1,1,PRE,123,14302,2001/01/01,31/12/8999
1,1,PRE,123,14310,2001/01/01,31/12/8999
1,1,PRE,122,14312,2001/01/01,31/12/8999
1,1,PRE,122,14316,2001/01/01,31/12/8999
1,1,PRE,123,14318,2001/01/01,31/12/8999
1,1,PRE,123,14320,2001/01/01,31/12/8999
1,1,PRE,123,14324,2001/01/01,31/12/8999
1,1,PRE,123,14326,2001/01/01,31/12/8999
1,1,PRE,122,14328,2001/01/01,31/12/8999
1,1,PRE,126,14332,2001/01/01,31/12/8999
1,1,PRE,123,14334,2001/01/01,31/12/8999
1,1,PRE,124,14336,2001/01/01,31/12/8999
1,1,PRE,123,14342,2001/01/01,31/12/8999
1,1,PRE,123,14350,2001/01/01,31/12/8999
1,1,PRE,124,14356,2001/01/01,31/12/8999
1,1,PRE,123,14358,2001/01/01,31/12/8999
1,1,PRE,123,14360,2001/01/01,31/12/8999
1,1,PRE,122,14362,2001/01/01,31/12/8999
1,1,PRE,123,14364,2001/01/01,31/12/8999
1,1,PRE,123,14366,2001/01/01,31/12/8999
1,1,PRE,123,14368,2001/01/01,31/12/8999
1,1,PRE,122,14370,2001/01/01,31/12/8999
1,1,PRE,123,14380,2001/01/01,31/12/8999
1,1,PRE,124,14382,2001/01/01,31/12/8999
1,1,PRE,124,14384,2001/01/01,31/12/8999
1,1,PRE,123,14388,2001/01/01,31/12/8999
1,1,PRE,122,14392,2001/01/01,31/12/8999
1,1,PRE,126,14396,2001/01/01,31/12/8999
1,1,PRE,123,14402,2001/01/01,31/12/8999
1,1,PRE,124,14406,2001/01/01,31/12/8999
1,1,PRE,73,14410,2001/01/01,31/12/8999
1,1,PRE,110,14411,2001/01/01,31/12/8999
1,1,PRE,87,14413,2001/01/01,31/12/8999
1,1,PRE,117,14414,2001/01/01,31/12/8999
1,1,PRE,95,14415,2001/01/01,31/12/8999
1,1,PRE,95,14416,2001/01/01,31/12/8999
1,1,PRE,113,14417,2001/01/01,31/12/8999
1,1,PRE,123,14418,2001/01/01,31/12/8999
1,1,PRE,123,14419,2001/01/01,31/12/8999
1,1,PRE,120,14420,2001/01/01,31/12/8999
1,1,PRE,122,14423,2001/01/01,31/12/8999
1,1,PRE,95,14426,2001/01/01,31/12/8999
1,1,PRE,126,14428,2001/01/01,31/12/8999
1,1,PRE,126,14430,2001/01/01,31/12/8999
1,1,PRE,126,14431,2001/01/01,31/12/8999
1,1,PRE,126,14432,2001/01/01,31/12/8999
1,1,PRE,126,14433,2001/01/01,31/12/8999
1,1,PRE,126,14434,2001/01/01,31/12/8999
1,1,PRE,126,14435,2001/01/01,31/12/8999
1,1,PRE,124,14437,2001/01/01,31/12/8999
1,1,PRE,124,14438,2001/01/01,31/12/8999
1,1,PRE,124,14439,2001/01/01,31/12/8999
1,1,PRE,124,14440,2001/01/01,31/12/8999
1,1,PRE,124,14441,2001/01/01,31/12/8999
1,1,PRE,124,14442,2001/01/01,31/12/8999
1,1,PRE,124,14443,2001/01/01,31/12/8999
1,1,PRE,124,14444,2001/01/01,31/12/8999
1,1,PRE,124,14445,2001/01/01,31/12/8999
1,1,PRE,124,14446,2001/01/01,31/12/8999
1,1,PRE,124,14448,2001/01/01,31/12/8999
1,1,PRE,124,14450,2001/01/01,31/12/8999
1,1,PRE,123,14452,2001/01/01,31/12/8999
1,1,PRE,123,14453,2001/01/01,31/12/8999
1,1,PRE,123,14454,2001/01/01,31/12/8999
1,1,PRE,123,14455,2001/01/01,31/12/8999
1,1,PRE,123,14456,2001/01/01,31/12/8999
1,1,PRE,123,14458,2001/01/01,31/12/8999
1,1,PRE,124,14461,2001/01/01,31/12/8999
1,1,PRE,124,14463,2001/01/01,31/12/8999
1,1,PRE,126,14465,2001/01/01,31/12/8999
1,1,PRE,124,14467,2001/01/01,31/12/8999
1,1,PRE,124,14469,2001/01/01,31/12/8999
1,1,PRE,122,14473,2001/01/01,31/12/8999
1,1,PRE,123,14475,2001/01/01,31/12/8999
1,1,PRE,124,14477,2001/01/01,31/12/8999
1,1,PRE,126,14479,2001/01/01,31/12/8999
1,1,PRE,123,14485,2001/01/01,31/12/8999
1,1,PRE,122,14487,2001/01/01,31/12/8999
1,1,PRE,126,14489,2001/01/01,31/12/8999
1,1,PRE,122,14491,2001/01/01,31/12/8999
1,1,PRE,126,14495,2001/01/01,31/12/8999
1,1,PRE,122,14497,2001/01/01,31/12/8999
1,1,PRE,122,14499,2001/01/01,31/12/8999
1,1,PRE,122,14501,2001/01/01,31/12/8999
1,1,PRE,123,14509,2001/01/01,31/12/8999
1,1,PRE,122,14513,2001/01/01,31/12/8999
1,1,PRE,123,14519,2001/01/01,31/12/8999
1,1,PRE,122,14531,2001/01/01,31/12/8999
1,1,PRE,123,14535,2001/01/01,31/12/8999
1,1,PRE,124,14537,2001/01/01,31/12/8999
1,1,PRE,123,14539,2001/01/01,31/12/8999
1,1,PRE,122,14545,2001/01/01,31/12/8999
1,1,PRE,124,14549,2001/01/01,31/12/8999
1,1,PRE,122,14551,2001/01/01,31/12/8999
1,1,PRE,122,14553,2001/01/01,31/12/8999
1,1,PRE,122,14555,2001/01/01,31/12/8999
1,1,PRE,122,14561,2001/01/01,31/12/8999
1,1,PRE,126,14565,2001/01/01,31/12/8999
1,1,PRE,122,14567,2001/01/01,31/12/8999
1,1,PRE,122,14569,2001/01/01,31/12/8999
1,1,PRE,122,14573,2001/01/01,31/12/8999
1,1,PRE,122,14575,2001/01/01,31/12/8999
1,1,PRE,123,14579,2001/01/01,31/12/8999
1,1,PRE,124,14585,2001/01/01,31/12/8999
1,1,PRE,122,14587,2001/01/01,31/12/8999
1,1,PRE,123,14589,2001/01/01,31/12/8999
1,1,PRE,124,14591,2001/01/01,31/12/8999
1,1,PRE,122,14593,2001/01/01,31/12/8999
1,1,PRE,122,14595,2001/01/01,31/12/8999
1,1,PRE,122,14597,2001/01/01,31/12/8999
1,1,PRE,124,14609,2001/01/01,31/12/8999
1,1,PRE,124,14613,2001/01/01,31/12/8999
1,1,PRE,126,14625,2001/01/01,31/12/8999
1,1,PRE,126,14626,2001/01/01,31/12/8999
1,1,PRE,126,14627,2001/01/01,31/12/8999
1,1,PRE,126,14629,2001/01/01,31/12/8999
1,1,PRE,126,14630,2001/01/01,31/12/8999
1,1,PRE,126,14631,2001/01/01,31/12/8999
1,1,PRE,126,14634,2001/01/01,31/12/8999
1,1,PRE,126,14635,2001/01/01,31/12/8999
1,1,PRE,122,14636,2001/01/01,31/12/8999
1,1,PRE,126,14637,2001/01/01,31/12/8999
1,1,PRE,122,14638,2001/01/01,31/12/8999
1,1,PRE,126,14640,2001/01/01,31/12/8999
1,1,PRE,126,14641,2001/01/01,31/12/8999
1,1,PRE,126,14642,2001/01/01,31/12/8999
1,1,PRE,123,14645,2001/01/01,31/12/8999
1,1,PRE,123,14647,2001/01/01,31/12/8999
1,1,PRE,123,14650,2001/01/01,31/12/8999
